BOD,COD,FecalColiform,IP,Class
1.8938248770576604,13.343047275073598,4947.248019087671,0.9002790645166852,1
1.5762725877237562,10.703468326193546,3399.3806035373705,0.7816819181893004,1
1.5176568343021857,15.931083916032836,23750.744082477184,0.93720386839236,1
1.8761355076644906,23.075546324873475,18438.17046359933,0.9426390587317546,1
1.6793603269922954,20.20910091054944,4091.7874667922083,0.8184454835557609,1
1.6863019182084047,20.10434342143369,13830.816291876496,0.9045838068002886,1
1.4430511389653728,10.96414528117505,5161.381654800015,0.8659671963893014,1
1.268396029926523,18.43652578774062,21854.566447586065,0.8121624807964349,1
1.9204298955938708,18.01490969921055,7602.931338824929,0.9928819023366924,1
1.7411634194729122,23.772502986433185,18271.90056791766,0.9451837060794182,1
1.6032071533066712,17.172089469542236,2753.8043187319895,0.8522225853506934,1
1.608568357293998,19.21885991126296,8624.979387713945,0.8069173725963127,1
1.9089606032172761,22.82063924705686,23658.370430133935,0.991511513434303,1
1.84445214427374,9.039293342161898,1512.5592324111558,0.9263097594037124,1
1.501509119898638,11.012792690519403,2823.672147595393,0.9312105616820021,1
1.5706657063918774,21.178686033841327,11973.850054548431,0.8645183453981268,1
1.7120014450991405,11.521507207148845,20518.542856331103,0.8866320466305745,1
1.5590399701449638,12.317156747041944,9590.574881893126,0.928729725289449,1
1.5158215606021863,22.211639529589718,20717.916483300138,0.7751768972547419,1
1.3481560631998484,9.70996030092,1227.1767501799256,0.7408861264094514,1
1.5851259355154848,14.148261186415109,19913.836291958924,0.7656749080396523,1
1.1080357408305046,20.013737476375024,11068.559679391134,0.9366900769050297,1
1.2454730976585506,10.814378212239156,8344.48080090667,0.7641177629751201,1
1.3108339227781796,21.310076003477896,14724.02777069469,0.7801033166233863,1
1.8716227571089576,23.596127616704415,19772.65035165481,0.8078365753579,1
1.3259669337011784,11.684002462614131,12532.886635684645,0.8381940993878104,1
1.5969659539659444,17.000915820150276,22305.03752679443,0.8588284261551963,1
1.2056672852081212,20.058934476203824,18450.560801841322,0.9427857928463279,1
1.3445110148287531,20.983281132115614,19670.863785111564,0.9901113141962083,1
1.530845208906134,17.87228983948327,15960.837504103336,0.8278389039643745,1
1.4026000905634508,20.031575469252378,19165.71548741502,0.8378185755944321,1
1.262291023756521,19.331081638854897,561.0410757844259,0.8136416833154378,1
1.7571336948605158,20.863310562185276,19167.82302423202,0.9412900774417856,1
1.6320732950033596,23.427855786667607,10820.087316024752,0.8246831992434402,1
1.6676092738441346,14.273632203549607,10324.710591852796,0.7694745393507242,1
1.8120394358348055,23.839032751778447,8290.545368612213,0.9093175736157231,1
1.3759739334010213,13.101645919448167,3583.508064059853,0.8103291799812373,1
1.5318081085603343,10.133519989784574,17949.60717833394,0.8072670757903391,1
1.113370370248268,15.408251298148432,8888.360401896845,0.745954477732248,1
1.3718025180352398,10.103997134622672,7041.042701599622,0.9362472048722461,1
1.9884848996397686,22.632473424213522,21381.12751526309,0.8323276738023884,1
1.7104999390356572,11.818584931680139,13950.364845633983,0.9730280148172201,1
1.5639850168671692,12.973171489510396,22945.372729328305,0.9962100660385673,1
1.317224391889134,14.245920376816345,14675.157397903831,0.7700942171253441,1
1.6140577054217213,15.559216177646382,13169.778710190623,0.8658091494512259,1
1.3161603562150883,14.623891671321527,16767.24828289282,0.9386887139607024,1
1.8361779232499753,16.95648231978227,16508.81852266428,0.9437168974371557,1
1.2355362987050351,23.950997908424938,19067.329287106906,0.926737274762267,1
1.9517684151846262,18.772655002029143,14562.526093660612,0.9622860977474976,1
1.6290680083171254,14.989300890021276,10536.592959150794,0.7535531144238837,1
1.077221153770408,22.843869438311078,17302.79741380293,0.917649920068202,1
1.804335718925115,16.44739325770036,2205.819887320242,0.8325481452295181,1
1.630463168112304,12.763426395501138,8581.701986490665,0.762582749018418,1
1.2248051844498007,14.66821016722032,14057.075261134249,0.8537422281318569,1
1.8328860440882617,14.39031837054397,12395.875430994123,0.8130148901556523,1
1.4600983501632654,11.945601479482132,14155.674758885523,0.8711874772677406,1
1.5251720876122612,13.611665487914724,11293.748127419694,0.909952485337426,1
1.5841748462709884,21.640220911918547,13683.07391637472,0.947245574269681,1
1.2123636045832897,11.668236577629942,5695.090040772112,0.8985398512505064,1
1.8439342337340903,10.848518549874893,22981.870686669332,0.7702004158987568,1
1.5299987129322326,20.264726287783123,3599.7550519617553,0.9403654144096938,1
1.7906403976487004,14.214346364885152,14309.493267489148,0.7867274726160174,1
1.1640949219952392,19.28198856980346,18794.862468708652,0.9557628509922079,1
1.3387105976010445,18.906367613759173,1896.3992029455144,0.8563942470739659,1
1.039546718376017,19.859824074609573,18612.47985657498,0.8054058657860815,1
1.4887395976230064,17.814865500568644,16403.208681530094,0.9984563924848362,1
1.9264712661872023,16.3852759784821,1299.5247185406915,0.8500241722481867,1
1.393086973247339,10.727720344494205,10742.727634469575,0.8203871664091688,1
1.8165185230098857,14.681396907110448,17223.128358797985,0.8178941829558187,1
1.239727662922368,22.883789643600043,19460.955911895086,0.9164634217251955,1
1.3159791388670057,19.564250130711155,21369.34522520041,0.9717827225338544,1
1.1788053664449738,14.020608162402894,11318.65054396305,0.7720812369025429,1
1.4180342070356113,21.772340899462684,6906.497487567885,0.9395274261691079,1
1.0957869414125185,12.325847470339257,19462.35825270021,0.924594225228291,1
1.835755652018843,14.99659130110329,23473.325297615953,0.8243719836073946,1
1.6492671810355897,19.917080304157047,16659.88907006698,0.9021541205574899,1
1.3174825506553431,20.603018793914337,6181.512542931802,0.8174775532584833,1
1.8156889674059586,11.34564575039971,11845.01111076734,0.8432294342643444,1
1.6205718367626274,11.424531354256352,22189.770049423907,0.8380083779363422,1
1.6416041297285446,9.423546678300019,14980.419981470553,0.810970716928046,1
1.4299115104459434,11.387793488656524,20916.49762311734,0.7648483689848393,1
1.5401642890051717,19.444095039944244,9883.236452002928,0.8168594578813866,1
1.3628218035575594,18.990081884112737,15899.30897325696,0.7637611177337064,1
1.2504281718544161,22.970443601716383,11877.149692657418,0.8554444725508302,1
1.0235896793888695,9.281827001386652,9167.436994643027,0.9927211600244084,1
1.2696816161593851,22.047809553875535,2855.19657258463,0.748378495134486,1
1.0012234646461278,18.189450540142175,23898.941117702616,0.7682224669842354,1
1.2637774298994748,10.690531729190589,8230.974837656971,0.8270686194466117,1
1.776234776469542,17.384843081842796,8389.471991796274,0.7405822852539373,1
1.7268728350007647,19.01940162730679,5999.575626788684,0.797828772376429,1
1.0368360102513892,19.156531714389608,16578.145032359804,0.9161092432257611,1
1.281819827685534,10.9759451655357,4251.710295588087,0.9392035057840905,1
1.381564218273582,12.41674585498076,20206.759509347565,0.8734554038847291,1
1.3058166871153176,22.188109895942326,21550.18980338143,0.9827689445900613,1
1.0281568560801948,12.799283473751238,6066.957116277458,0.818319200096511,1
1.7114818520774406,10.744303059653456,12683.940193446642,0.7894021771497397,1
1.2164503577895378,9.802912572723184,10420.63251246531,0.9803870426530131,1
1.0928344346198446,17.84336079420025,15224.879169059048,0.8723936631283917,1
1.5340421720856492,17.596244651782868,1956.3791943707756,0.7775711689176273,1
1.8543290741204888,22.62169408514216,14778.457819084748,0.9204308276668953,1
1.5328633564482481,23.685037069319375,14252.565703567865,0.7687265578276412,1
1.8981006541305314,19.885189186105578,15407.875171296835,0.7811272764892816,1
1.3649410017695502,14.0606564108892,18877.575242829414,0.8784890169436961,1
1.8482847156612148,19.99000804254821,23106.965113322567,0.7519090891281016,1
1.8589408382464017,17.17405907009225,1802.8492360949504,0.8609269686070825,1
1.9907033736080737,16.09854385926466,6749.823866159141,0.9168171905790097,1
1.6956665229179442,20.35987376152128,15122.868708615173,0.772856478396376,1
1.9544367009331878,22.808874394640828,18676.309317726544,0.9781752787479961,1
1.5553514182441455,11.806853913677422,22488.403112912358,0.7410252168487925,1
1.0876251556480117,16.9431518984177,13640.176108090034,0.7773530995979291,1
1.1859678377902212,10.406522162889495,16192.275440335743,0.8672878258193758,1
1.0687310456108436,20.705445180731587,3645.613069480464,0.7868506900416806,1
1.6844969979875013,19.850064140472234,8988.832768977976,0.8067016349063816,1
1.3818676538511192,20.781818920023262,18796.54795164095,0.8454955338951682,1
1.319762426271051,13.259818361611373,10064.11847111531,0.8354613408966208,1
1.600003889478083,12.306062461311901,21509.597287034514,0.8111213747476395,1
1.867364780503368,22.30174998163993,17027.796761336645,0.9171984012358342,1
1.642505577493111,22.94772779046223,14234.677358742907,0.9201747026608063,1
1.6145135210656956,18.49657689763992,11049.236282000636,0.9307059495854622,1
1.6301148704580228,17.92355699514823,14099.809396797033,0.757412653069154,1
1.77280724003977,22.908887325679178,13823.603038339505,0.8355111126542687,1
1.6169406557511532,19.465258303185536,6771.860847467088,0.9701324907414279,1
1.458572997928573,15.752006031466749,6177.631390711047,0.8902726134747789,1
1.5244702097698215,16.077895168774152,6864.7241840843535,0.7539746417440488,1
1.956912529946293,10.158926954575502,9936.854034570651,0.9481904364993123,1
1.1300953569945986,11.146910117249941,11361.312488367745,0.8385224346049834,1
1.6871703683619854,19.479543349867807,8934.059301527283,0.8029394893759243,1
1.418420828022708,16.952263168063958,10916.355285099764,0.8130860026544405,1
1.1661038534878085,21.32628348343281,8709.068360478777,0.8609235821443857,1
1.1862968440885293,12.171482019732226,6857.883576417683,0.8102089829469772,1
1.4797730732279206,20.553710303746247,11304.240901058733,0.7426367536851706,1
1.8844239830239031,15.48709699742984,3247.265384909249,0.9978568453350078,1
1.235356481906567,17.93749130635544,2489.1119285051655,0.7480041387046619,1
1.0307126062028218,23.508929901696725,18228.844510137533,0.8928987924870799,1
1.0541065232883846,21.837988169271352,14906.270193915954,0.7558083855091775,1
1.5073573935219313,18.972643244262393,13287.04385255839,0.8871945351404216,1
1.9550915575445662,11.176544940006632,5632.121253519832,0.9553710618295205,1
1.8764820824296753,22.31181205455731,7048.098489553731,0.7864641059293038,1
1.5643367835986213,9.842945294751669,10220.590567638492,0.7610622099871024,1
1.1094819613769227,13.08703513736448,14685.054468285602,0.9382410257127088,1
1.1310277234502952,17.69216124831141,22050.283093123147,0.9219828771579761,1
1.5328833553855836,11.64932923924937,18486.199044485744,0.9673632019444725,1
1.9007355761375084,19.095670795049564,23527.778896840697,0.7661766647215922,1
1.3749527078183403,11.889874575543544,11860.068544983415,0.9964657091165636,1
1.4453701528266594,11.92291386445915,7545.575438538726,0.9917644241716987,1
1.4900332564065977,18.284409749892983,18598.206497396466,0.8322882200051802,1
1.0344107106836857,21.83100029248297,588.3446153746797,0.8944774862131697,1
1.8630857804404517,17.468978877326528,12074.04128321824,0.8060576109945538,1
1.1754878114094005,16.03908687104334,14100.933627340562,0.756385528424443,1
1.8797327869491558,23.543879053041223,11571.234539524636,0.7756890918928093,1
1.7619086839396823,23.198133673337324,10871.254247250672,0.8701737766382737,1
1.8843636578886782,21.738614183521236,15450.209443719677,0.9747719144986342,1
1.6466086198779954,14.761003619777714,12072.952254719601,0.8767790105726273,1
1.3079174258534687,22.671925584008143,14822.533097634943,0.9160791349354658,1
1.6519380102406842,19.37388346391718,15068.180555221863,0.8478997281997982,1
1.0776781100040265,18.719791180717234,14164.250658683502,0.9906943751414277,1
1.0811067436067638,12.824165237781434,14352.362192180433,0.7644172766339418,1
1.5576060259157836,11.948185851218136,3221.8910523043974,0.9259980585678527,1
1.6896908533503023,16.33034464209782,22862.618050024663,0.7408957195577109,1
1.4660578124074901,17.8531371832505,5144.631000276668,0.7439690694894528,1
1.7897837135799148,12.872191087826799,9417.449116248059,0.9609711190077259,1
1.7982863288988313,12.297854175958992,23438.695432195364,0.9492417196701587,1
1.4395885062299232,12.49160745400233,11651.566823940298,0.826027289649901,1
1.907451333994143,16.309720864076358,11697.025887349173,0.8354671206455088,1
1.6269078235647858,15.598266927887597,4185.77254199243,0.9950139482862346,1
1.5684262504452997,22.81048003590385,21940.313254144345,0.7856543840207317,1
1.3255360441876936,10.453029517278319,22715.966325986035,0.7900654042977581,1
1.985301339574361,11.978143892650458,4370.708831031961,0.9915170802667423,1
1.7504623427219053,22.87488519042443,22450.183688349585,0.928906154895078,1
1.0420674140765258,10.553034203071368,7151.085828162034,0.8812553476101215,1
1.7034496652728333,19.501808622452735,18108.756398970316,0.959559958025617,1
1.7721805518647988,9.610335563251786,1351.9895602246381,0.9244389501156278,1
1.180147126077068,21.56787765262724,9335.322392111702,0.9103527231625376,1
1.0164331300284737,10.058811290088105,12630.952031436751,0.7805693879447525,1
1.858844481620754,15.941162446169951,5115.385285067176,0.8802630229937174,1
1.6622708217001267,21.3320817329372,3441.3284531683753,0.8992727119088124,1
1.3856183546875687,21.917518284646036,1808.6826187375636,0.9149569531441623,1
1.4503447852312226,22.778701642352075,15926.531705219293,0.7738159189662907,1
1.4593127341656331,11.631956599613925,20309.410723019464,0.77370287578661,1
1.8357415929306167,15.73301550439178,2129.1706776012543,0.8459868024696297,1
1.2534536779333478,20.85324522362056,5723.474205011232,0.9520032395876241,1
1.8487073299393382,14.678844850657264,6809.320769738922,0.9293640429344882,1
1.3281305801632812,15.733139202638103,3847.0868385769736,0.8895600195022684,1
1.9119427593198677,11.88918614212199,18692.425906951645,0.8513260823595273,1
1.4555043135123826,12.855265092961744,250.92752294045488,0.9973875404245564,1
1.0500236847436335,19.26111962637185,16987.545689742128,0.8873766870775477,1
1.1937115453112992,9.130836401403425,18040.219403468203,0.973863201600528,1
1.5920659739667578,11.726404290342682,21524.05910651111,0.8048128086278822,1
1.9375623636562844,14.075787627376869,12631.507927873208,0.8622079130088743,1
1.1559080133751878,19.427413747596695,6154.7488715028485,0.8867980051301111,1
1.872697286660944,16.26617727125717,14781.80351112907,0.901462189625716,1
1.1511700702910026,15.927917509563258,21533.457067726722,0.7527516400400068,1
1.4279868557750897,17.10025905807012,16280.001270968907,0.8974182565293078,1
1.7948203544702899,19.75376364293156,3250.156802977248,0.7966275687796108,1
1.2536553177775387,21.41430197159115,5940.324890566241,0.8911435170184258,1
1.648205383237714,18.047257814555238,22305.87796083629,0.7768591025089204,1
1.8918669715650425,17.156163842255186,16721.10025617815,0.7538958923995532,1
1.2114743693844785,17.57325898665383,1250.0123561523017,0.9949659494044534,1
1.3476463203854243,21.786001323523415,19212.64766986746,0.83785607208588,1
1.7881557089882008,9.263424265986059,21967.84553809638,0.8791364025824551,1
1.1766395108404826,19.42673009580551,8531.22551763896,0.910275216917515,1
1.753548419790175,9.37487726489841,13455.347571347189,0.7433172101388569,1
1.5364902167725352,19.181465465728397,15265.62694196201,0.7561157179348619,1
1.4079230794158475,13.266767424861186,3141.0187206761225,0.8775704658516768,1
1.6439068673512869,21.08194698609616,9851.302050822389,0.9910381635622031,1
1.4526792727674505,23.49896987355357,1392.75618199397,0.7653168505068196,1
1.6982307621495507,10.194632911380545,3507.722073257975,0.8499292703691693,1
1.9453697578696052,22.28910167023849,13998.585046998973,0.7836978134308658,1
1.8153987133167782,22.65642327034137,14493.563377771467,0.803631031853808,1
1.3761139907847189,20.224479476179727,20506.379012863825,0.9328392852152763,1
8.516924365845789,15.378555614046391,266973.25389056985,13.188531834431872,4
3.8037198833224264,25.436443657379257,472026.88771984505,13.084561013562233,4
8.765730471392853,23.252503825945016,590062.2652800898,12.330481782533838,4
7.069838963161208,23.0927323510873,296282.1491667696,14.749752041640377,4
5.477270925799315,22.740759008618653,373313.8677833121,14.108488217702147,4
3.8226450430762986,22.949431246311633,439862.3935714528,12.231623574836334,4
8.17017216755086,16.10666110465279,273357.9654035561,14.750101106730348,4
6.077800786280811,22.1005690218606,372315.7033179157,12.505213382678159,4
5.388829915609444,22.45287710140026,252647.6468648865,10.796266840768073,4
7.701225699824904,20.19200885752666,520081.0951896284,11.260829525499501,4
5.13202619702078,23.844686550723626,718606.2688852167,14.860116241597764,4
6.806414301509535,14.876630131279065,662867.0912201442,11.456326249504798,4
6.818891569815689,19.20307142904243,396960.6016740214,13.250024658378289,4
6.88328866704925,13.08180578720273,241399.14313881772,13.04908603535623,4
6.554185509966123,22.932633865006395,453082.99960466824,10.627063815888372,4
4.546324795430639,17.773069411544018,348888.38973598636,11.147839528865537,4
3.5652919458650305,26.718024751232086,275161.6397784972,10.79857915711074,4
5.473196238912949,26.04839064828495,640885.9664457071,12.999820750286911,4
7.534294023446454,19.538559152585464,404215.11993793305,12.88987431612993,4
8.794230133540701,19.911103242780833,449399.5501417334,14.086406137770338,4
5.516940685411203,18.113488994658802,607510.138135412,13.583019658660652,4
4.271443237119075,23.659729138161588,666182.4853843271,11.398756115733208,4
5.588146884876289,24.736818303524302,685637.6135446166,13.928920626260737,4
3.937735681423307,15.685716852750499,692966.7281365767,10.554864735218494,4
4.5323339287469775,18.166920860665183,456697.41268419824,14.166921054094683,4
4.691791090013039,14.233239115164928,535310.1346394679,12.137787465359594,4
4.360364007799117,19.05679446696324,440800.0536477964,11.821751087857793,4
4.1925560254382175,24.802682941005628,304607.11975195137,14.290057511203,4
3.5730749762566156,21.734711043079237,276006.1266485605,12.176144763382581,4
8.198774372802632,24.549364393100195,339234.63017283403,12.564853636915025,4
4.6155677196383635,18.616316405416686,673229.5669592847,10.858343122422173,4
3.308057601533672,16.7157209998347,532015.9422135057,11.153900735827712,4
5.842030366263915,26.72387455002903,519740.98646731896,12.14855311234697,4
3.913063819804453,14.72482194008369,416452.91737863363,10.464403494161907,4
3.7759308252333907,17.92788688786056,547948.5021898083,12.038312447868607,4
7.442358300618534,12.334276017840134,244406.4132803804,14.1599412503239,4
5.429132710352057,25.300588411320803,243265.18276040745,10.808769512720655,4
8.614264746034262,14.911832198447541,497023.49853732553,11.590744050832107,4
6.983743403705725,15.597472229524495,695005.8612998385,11.08176907984063,4
8.54988936576116,15.437824115086816,428124.23488587653,14.697762787624333,4
7.08147822622797,17.65004060787237,257406.92513410404,11.847426995197896,4
3.3551071955052674,24.00939606894669,451894.3556321054,12.307346424058622,4
6.052083744738312,14.222038873893869,492497.8283671916,14.459423896984324,4
3.951289969885582,12.931937142014519,339695.93221750826,13.923768182240082,4
5.524401515940648,17.92123309473957,376756.5911058725,12.148983141822665,4
7.513697132838224,21.645153969056285,373867.2418113238,12.500696593051877,4
4.957754100045185,13.492779633666984,362960.47467368696,14.391408324788912,4
3.579915875499379,13.085935716930589,294535.0799275105,11.128621956408129,4
5.151024496301398,21.077349474202617,511199.5188314739,14.60061406722851,4
7.955091021936643,16.084101417204845,697611.2656275658,11.161331043647465,4
5.397899913667924,25.58747200972544,529454.7174054994,10.615922988965755,4
8.74344994939717,15.794101931156504,311547.7846256001,13.178307513999606,4
4.2977588202111985,23.37845546683331,654206.9439557906,12.355032580663886,4
6.95461584022897,25.516846358224207,308987.08806606656,10.758469409071377,4
3.755269548126323,25.10418039280563,537678.0249004213,11.985704065050546,4
6.442050959998687,15.554225712472071,676578.9766696169,11.496186183419148,4
5.117434225244804,15.675956004619032,279319.47096371994,11.15127464001141,4
4.236333332826122,14.305018939469981,401767.10514819535,11.24361118928082,4
4.9520673048478105,12.971958291196938,252927.67510489107,13.938273267558325,4
4.090453311127631,22.615980496832336,448992.62900526146,13.202154249432196,4
3.075031918770369,19.788621592319615,708787.350357047,12.682389882795842,4
5.6281287077743105,14.359588514691144,240909.3010886309,11.063600554692133,4
6.690850894242889,15.541780012071122,287880.4336115979,13.985633742632512,4
4.650814108741382,24.673428395561523,673861.462785102,11.795855089745338,4
5.8773513847503,24.398272098090153,572422.6776316783,10.53138000086851,4
8.379452309739147,25.831181045084413,556720.5474754041,12.297654158954414,4
3.1922987776064264,26.03540732956126,255764.81797862775,13.487610840308287,4
5.874199926856774,22.182461885097887,525161.1096845974,12.91777423474881,4
4.301421073355978,25.56442525336298,317388.5190868277,10.75797615688258,4
5.425196804697196,19.681533948488667,254721.7188113693,11.724256715575704,4
8.382800272392016,17.665029167579604,623497.4685189279,13.063864842492398,4
5.401179151424861,14.62020025569155,316406.520010916,14.11813567254849,4
8.018957353739872,13.920736443335258,443235.58862999553,13.009232486676103,4
7.539224226017169,21.031461008761166,665274.284397617,14.099074901859998,4
5.265287131215245,21.257086312216508,672846.6273205711,13.723353738986408,4
7.184437773865527,11.570281536900115,503700.8752591679,14.060350732815069,4
8.495547928113973,23.24983636629595,475830.61709116923,10.596126039619657,4
4.542527043373953,12.88322078651954,495578.50020634296,12.807849143668363,4
6.60784944154163,26.562091519767478,646936.7064696322,14.373561529358648,4
8.594021819296582,15.244387690763936,543967.762680389,13.850987507939294,4
3.463599093461719,26.473282991280897,295133.7832278811,14.078707773825084,4
3.862414832850221,17.42973032619855,546682.9384090821,11.272590272824555,4
6.140380969113026,17.57685047934138,242122.85807291043,12.8046788317204,4
7.049548460254172,12.160891648301725,562962.5206305224,14.97573983146621,4
5.499516833156461,24.248184758084157,517591.31727477413,10.909243788047444,4
8.200206665431402,15.212460548729801,253002.41983556474,10.59298336361328,4
7.438627954253111,19.079642702250883,294314.88650076324,13.789485236514315,4
6.565285453144203,20.54857978017943,304645.1504760304,13.240047166264992,4
7.380773059211135,21.84691037620332,330435.124016532,10.74959706836479,4
6.361475721890633,16.780828013329447,615343.021174073,12.89447776609063,4
7.918050494336829,13.447475442047278,399722.7980115008,13.692588417176419,4
8.205142427048333,18.651813273074627,357172.5918329144,11.750621853022292,4
4.998269221172816,20.667530339023948,522523.9437832777,11.503671719226569,4
7.139245454053021,16.40583905343379,353465.6938394465,11.958467638192204,4
7.652659522980737,11.827223113821788,317242.8997175566,12.248081307403424,4
4.111268847598005,21.89004407938389,667322.6002609654,11.64289176612015,4
3.9481192925679256,15.15838222790483,401448.89626206737,13.774899064274233,4
6.652582636515058,13.836208984788923,681388.5033476001,10.507605837105283,4
5.376496557868427,15.050399362489825,659420.4687536401,11.94724716211551,4
6.255378608849093,16.27421085022351,700041.8328558147,10.684853100375003,4
6.28133923323508,19.64136483203312,536717.0263214754,13.019684453783869,4
6.694137244075989,14.423403485666082,521028.083215574,12.777304562221042,4
5.109865878022983,25.333778508161213,369479.8375691953,11.82625134879939,4
8.251075044507125,18.29154877947825,519630.1888522058,13.022606450914376,4
5.781025133049706,15.515385162645167,423444.7204843885,13.709045086432974,4
4.029701662716853,25.397216913767195,486954.90927720664,14.604198484332851,4
3.8426673772340445,18.014005126049458,554298.8080031981,13.99532829385345,4
8.146938823306755,27.235653511645964,394700.7963578063,13.60832080669675,4
6.6008112950742035,15.086218337647672,351958.1904384907,11.328220812849178,4
5.271810105784516,22.90862597476363,642488.1073672301,12.938490662290375,4
5.870375185923886,12.567764802338756,337720.3363866502,14.124500169835219,4
6.067212322394671,26.174816889377773,257601.78180638223,13.16573979578798,4
4.537868611779617,13.747249166487451,403893.5658125855,12.495010875753291,4
6.113681838821968,26.82750277600459,654356.1819381025,12.597027190683207,4
3.588800272810532,17.59022059241779,714452.652396389,14.210124725687955,4
8.471527838191829,15.538828245721781,436012.7523372679,11.476008701133383,4
3.533872555463171,26.245989263879174,500710.1561562226,14.476742490946894,4
7.469342399609041,16.139461797694615,391619.2690202609,11.879303155840702,4
3.1989775501413455,23.32189394939624,264411.42376327486,12.079311422585754,4
4.973337656231978,22.22557111965738,263554.99704890494,12.06369440637554,4
4.028863867142953,21.49640384296486,566849.6583621176,13.213649588211934,4
6.331714293031498,24.799501686406373,666038.7253378439,13.341523830762391,4
3.199559840969729,27.061870938480517,441568.8104188533,14.043039266886328,4
3.79757819039097,18.8226490895765,383739.0071432176,14.936695663721093,4
6.115605634298546,22.67837972793597,589182.6571554185,14.331540518515368,4
5.100823852283151,20.504435901417352,367866.46734517475,10.865519278100985,4
6.526174638487818,19.197065806324055,657614.9453129217,11.175554790500586,4
3.8905189556762445,18.81297940870952,593115.4519428664,14.11085333933087,4
7.91623251619054,11.325902223592198,588010.052773275,13.310263472947417,4
6.896676082699848,24.64173384926284,693954.446754572,12.625413596442492,4
6.7470983022531765,24.176515011178186,640821.6248854483,14.890389045968767,4
8.060186166915333,23.27369971973414,271422.25790943427,14.41638779369786,4
5.070743037243237,22.61198115580774,472206.4652867037,14.382038807685886,4
4.853341368325846,22.48658639335202,311464.9173691637,12.122166973383381,4
8.04644008303109,25.590724031109033,237225.44001232187,13.836160958857592,4
8.451419254081486,13.844832282359231,250127.9924719387,11.541557096880553,4
3.255766202623414,27.310969211818968,558057.5156345966,13.796232462065653,4
6.833047545522522,19.04550363474897,308869.4823616808,13.50255873005455,4
3.6372660191845534,25.202796605779007,708754.7839276285,12.529269472940651,4
6.612781618675611,11.451438095197783,488532.5161091348,11.30807097969038,4
3.1651296637901263,17.869854600590024,707499.8349424716,11.133738600000394,4
6.508552390326626,20.057094954289777,462929.6531858293,13.611648296505535,4
6.2101388889229305,20.61119436355287,307215.11650574394,14.911744614904139,4
7.514722695433812,21.134687832949126,262147.1607588841,13.821381480265604,4
8.153112136578347,13.757441495072161,576217.492429408,11.965076908305408,4
4.446193782711131,16.777469697029364,472446.44325300277,13.204666242816131,4
8.252604486631867,19.782079043382616,675977.7022009053,13.663283157433687,4
3.3972492998489328,12.955499974305503,390319.9065636223,13.571362325336706,4
6.491902673919151,14.244774411709855,519089.5008567141,13.78006118845191,4
8.713460376643297,21.418946548243795,283199.9980089931,14.039214138649676,4
7.952908675232427,13.12433293332007,417407.71616872755,14.226949734008919,4
3.775638721319601,23.532224766109735,458423.911230757,10.574251326244967,4
4.392473838093931,11.835574875994606,572159.581527615,13.36412026986347,4
4.981546793329868,17.82184466861032,525987.0150231264,14.725085548310053,4
4.2884864883188065,22.639889204803104,251646.32928221344,13.823775465370975,4
6.06839981690728,24.120285998833978,637244.4693016142,11.095168939377661,4
5.663215032888386,14.229203163434153,385888.8350773615,11.448998223763814,4
4.376759827953844,18.45653923256274,282306.80746111687,14.156477350339685,4
6.976534792763882,22.558083337808117,689385.3787260436,11.903796173078412,4
8.392289769477848,26.822352668242356,658502.7671477695,11.581442467603598,4
5.243644118000335,12.922813325702364,572528.4498063847,14.267719272923886,4
3.679777235253944,24.677955641239134,658680.7629192134,12.99305952028477,4
5.144203751065028,18.473750155356335,307520.705192571,14.159030375797544,4
3.796472421608841,22.74897431884493,622317.1668466018,11.085203264369602,4
5.015557909924146,26.33730655323413,647830.4334925507,13.738793188355977,4
3.260203139407297,16.113856141319758,725295.5565520345,12.754732826528707,4
8.453787657913026,26.985506892671133,451592.8076831253,13.716013268180983,4
6.3530660188619645,20.424032777955638,458225.769810598,10.97160044951045,4
4.891341401295193,18.04748861088808,531152.822470136,14.743718883594791,4
4.6165920863561745,21.712738710490967,262130.82853168406,13.631104930255596,4
3.098219346566693,27.507340046604007,731340.8189295285,10.54593925509948,4
7.58427432746629,24.150336775444686,666807.4752273699,13.897997941443997,4
8.193264402292293,12.158131384781642,350362.41562226,10.68795512140481,4
6.3545177369547705,14.8417158082469,471981.2066072288,11.101338747330807,4
7.936595237763698,19.036044916106622,331182.53695099446,12.387125963266055,4
3.351251213080704,25.593288520649626,303028.4151415124,10.480604989826347,4
3.9880993166939076,25.05383194444364,397967.9841612313,11.275672660238236,4
3.2556854040934042,14.869528584147345,668962.3478702243,13.867732854895014,4
6.501490558295814,12.550183420136985,467951.50656707515,14.451175531597102,4
7.346950211328181,16.90186686306169,235470.19871661192,10.46614675278899,4
3.6690897158443887,19.304855702273464,629526.719920254,11.340205574066152,4
7.906861983710001,16.305855200207397,644612.7843795212,14.28241253029788,4
4.367079113899233,23.847715554868024,289905.3729049473,13.122810750645897,4
6.554335827739582,11.689686231079737,462399.567523302,13.561045519395796,4
4.104148569589693,15.303542628808842,577345.0450461286,12.05378458978252,4
6.430483023678964,24.90834761291506,628051.0261286868,12.956410688626583,4
7.971092968757677,20.262434259936384,555811.5260264874,11.539402277225442,4
8.397495908788194,22.216291937396143,562668.0072927825,11.265563332604271,4
3.512831967176105,25.50500824941865,474860.0384756363,11.79924632798883,4
